HomeTeamId,AwayTeamId,MatchID,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,Season,homeTeamID,awayTeamID
1.0,12.0,1,09/12/2020,Fulham,Arsenal,0.0,3.0,A,0.0,1.0,A,C Kavanagh,5.0,13.0,2.0,6.0,12.0,12.0,2.0,3.0,2.0,2.0,0.0,0.0,6.0,4.33,1.53,EPLS202021,1.0,12.0
2.0,13.0,2,09/12/2020,Crystal Palace,Southampton,1.0,0.0,H,1.0,0.0,H,J Moss,5.0,9.0,3.0,5.0,14.0,11.0,7.0,3.0,2.0,1.0,0.0,0.0,3.1,3.25,2.37,EPLS202021,2.0,13.0
3.0,10.0,3,09/12/2020,Liverpool,Leeds,4.0,3.0,H,3.0,2.0,H,M Oliver,22.0,6.0,6.0,3.0,9.0,6.0,9.0,0.0,1.0,0.0,0.0,0.0,1.28,6.0,9.5,EPLS202021,3.0,10.0
4.0,14.0,4,09/12/2020,West Ham,Newcastle,0.0,2.0,A,0.0,0.0,D,S Attwell,15.0,15.0,3.0,2.0,13.0,7.0,8.0,7.0,2.0,2.0,0.0,0.0,2.15,3.4,3.4,EPLS202021,4.0,14.0
5.0,16.0,5,13/09/2020,West Brom,Leicester,0.0,3.0,A,0.0,0.0,D,A Taylor,7.0,13.0,1.0,7.0,12.0,9.0,2.0,5.0,1.0,1.0,0.0,0.0,3.8,3.6,1.95,EPLS202021,5.0,16.0
6.0,9.0,6,13/09/2020,Tottenham,Everton,0.0,1.0,A,0.0,0.0,D,M Atkinson,9.0,15.0,5.0,4.0,15.0,7.0,5.0,3.0,1.0,0.0,0.0,0.0,1.83,3.6,4.33,EPLS202021,6.0,9.0
7.0,15.0,7,14/09/2020,Brighton,Chelsea,1.0,3.0,A,0.0,1.0,A,C Pawson,13.0,10.0,3.0,5.0,8.0,13.0,4.0,3.0,1.0,0.0,0.0,0.0,5.0,4.33,1.61,EPLS202021,7.0,15.0
8.0,18.0,8,14/09/2020,Sheffield United,Wolves,0.0,2.0,A,0.0,2.0,A,M Dean,9.0,11.0,2.0,4.0,13.0,7.0,12.0,5.0,2.0,1.0,0.0,0.0,3.25,3.1,2.37,EPLS202021,8.0,18.0
9.0,5.0,9,19/09/2020,Everton,West Brom,5.0,2.0,H,2.0,1.0,H,M Dean,17.0,6.0,7.0,4.0,9.0,11.0,11.0,1.0,1.0,0.0,0.0,1.0,1.5,4.2,6.5,EPLS202021,9.0,5.0
10.0,1.0,10,19/09/2020,Leeds,Fulham,4.0,3.0,H,2.0,1.0,H,A Taylor,10.0,14.0,7.0,6.0,13.0,18.0,5.0,3.0,1.0,2.0,0.0,0.0,1.61,3.9,5.75,EPLS202021,10.0,1.0
