HomeTeamId,AwayTeamId,MatchID,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,Season,homeTeamID,awayTeamID
21.0,17.0,1521,08/08/2015,Bournemouth,Aston Villa,0.0,1.0,A,0.0,0.0,D,M Clattenburg,11.0,7.0,2.0,3.0,13.0,13.0,6.0,3.0,3.0,4.0,0.0,0.0,2.0,3.6,4.0,EPLS201516,21.0,17.0
15.0,30.0,1522,08/08/2015,Chelsea,Swansea,2.0,2.0,D,2.0,1.0,H,M Oliver,11.0,18.0,3.0,10.0,15.0,16.0,4.0,8.0,1.0,3.0,1.0,0.0,1.36,5.0,11.0,EPLS201516,15.0,30.0
9.0,33.0,1523,08/08/2015,Everton,Watford,2.0,2.0,D,0.0,1.0,A,M Jones,10.0,11.0,5.0,5.0,7.0,13.0,8.0,2.0,1.0,2.0,0.0,0.0,1.7,3.9,5.5,EPLS201516,9.0,33.0
16.0,29.0,1524,08/08/2015,Leicester,Sunderland,4.0,2.0,H,3.0,0.0,H,L Mason,19.0,10.0,8.0,5.0,13.0,17.0,6.0,3.0,2.0,4.0,0.0,0.0,1.95,3.5,4.33,EPLS201516,16.0,29.0
11.0,6.0,1525,08/08/2015,Man United,Tottenham,1.0,0.0,H,1.0,0.0,H,J Moss,9.0,9.0,1.0,4.0,12.0,12.0,1.0,2.0,2.0,3.0,0.0,0.0,1.65,4.0,6.0,EPLS201516,11.0,6.0
32.0,2.0,1526,08/08/2015,Norwich,Crystal Palace,1.0,3.0,A,0.0,1.0,A,S Hooper,17.0,11.0,6.0,7.0,14.0,20.0,1.0,4.0,1.0,0.0,0.0,0.0,2.55,3.3,3.0,EPLS201516,32.0,2.0
12.0,4.0,1527,08/09/2015,Arsenal,West Ham,0.0,2.0,A,0.0,1.0,A,M Atkinson,22.0,8.0,6.0,4.0,12.0,9.0,5.0,4.0,1.0,3.0,0.0,0.0,1.29,6.0,12.0,EPLS201516,12.0,4.0
14.0,13.0,1528,08/09/2015,Newcastle,Southampton,2.0,2.0,D,1.0,1.0,D,C Pawson,9.0,15.0,4.0,5.0,9.0,12.0,6.0,6.0,2.0,4.0,0.0,0.0,2.88,3.3,2.7,EPLS201516,14.0,13.0
28.0,3.0,1529,08/09/2015,Stoke,Liverpool,0.0,1.0,A,0.0,0.0,D,A Taylor,7.0,8.0,1.0,3.0,9.0,16.0,3.0,5.0,2.0,4.0,0.0,0.0,3.4,3.4,2.3,EPLS201516,28.0,3.0
5.0,20.0,1530,08/10/2015,West Brom,Man City,0.0,3.0,A,0.0,2.0,A,M Dean,9.0,19.0,2.0,7.0,12.0,9.0,6.0,6.0,4.0,1.0,0.0,0.0,5.75,4.0,1.67,EPLS201516,5.0,20.0
17.0,11.0,1531,14/08/2015,Aston Villa,Man United,0.0,1.0,A,0.0,1.0,A,M Dean,5.0,9.0,1.0,2.0,14.0,10.0,3.0,5.0,2.0,2.0,0.0,0.0,5.5,3.8,1.73,EPLS201516,17.0,11.0
13.0,9.0,1532,15/08/2015,Southampton,Everton,0.0,3.0,A,0.0,2.0,A,M Oliver,17.0,10.0,4.0,4.0,11.0,10.0,9.0,9.0,4.0,2.0,0.0,0.0,1.95,3.6,4.33,EPLS201516,13.0,9.0
29.0,32.0,1533,15/08/2015,Sunderland,Norwich,1.0,3.0,A,0.0,2.0,A,K Friend,6.0,19.0,2.0,6.0,7.0,7.0,6.0,6.0,1.0,2.0,0.0,0.0,2.5,3.3,3.1,EPLS201516,29.0,32.0
30.0,14.0,1534,15/08/2015,Swansea,Newcastle,2.0,0.0,H,1.0,0.0,H,M Jones,19.0,4.0,6.0,2.0,11.0,8.0,4.0,4.0,2.0,1.0,0.0,1.0,1.95,3.6,4.33,EPLS201516,30.0,14.0
6.0,28.0,1535,15/08/2015,Tottenham,Stoke,2.0,2.0,D,2.0,0.0,H,R Madley,13.0,16.0,7.0,7.0,15.0,11.0,4.0,3.0,2.0,2.0,0.0,0.0,1.8,3.75,5.0,EPLS201516,6.0,28.0
33.0,5.0,1536,15/08/2015,Watford,West Brom,0.0,0.0,D,0.0,0.0,D,P Tierney,16.0,6.0,5.0,0.0,13.0,10.0,2.0,4.0,1.0,2.0,0.0,0.0,2.3,3.4,3.4,EPLS201516,33.0,5.0
4.0,16.0,1537,15/08/2015,West Ham,Leicester,1.0,2.0,A,0.0,2.0,A,A Taylor,10.0,11.0,3.0,6.0,11.0,12.0,8.0,4.0,1.0,3.0,1.0,0.0,2.25,3.5,3.4,EPLS201516,4.0,16.0
2.0,12.0,1538,16/08/2015,Crystal Palace,Arsenal,1.0,2.0,A,1.0,1.0,D,L Mason,11.0,20.0,4.0,7.0,14.0,12.0,6.0,6.0,1.0,1.0,0.0,0.0,5.25,3.9,1.73,EPLS201516,2.0,12.0
20.0,15.0,1539,16/08/2015,Man City,Chelsea,3.0,0.0,H,1.0,0.0,H,M Atkinson,18.0,10.0,8.0,3.0,19.0,13.0,5.0,1.0,4.0,2.0,0.0,0.0,2.1,3.5,3.75,EPLS201516,20.0,15.0
3.0,21.0,1540,17/08/2015,Liverpool,Bournemouth,1.0,0.0,H,1.0,0.0,H,C Pawson,18.0,13.0,2.0,2.0,11.0,18.0,6.0,8.0,1.0,4.0,0.0,0.0,1.45,4.75,8.0,EPLS201516,3.0,21.0
2.0,17.0,1541,22/08/2015,Crystal Palace,Aston Villa,2.0,1.0,H,0.0,0.0,D,K Stroud,16.0,11.0,6.0,2.0,12.0,15.0,6.0,4.0,3.0,3.0,0.0,0.0,1.85,3.6,4.75,EPLS201516,2.0,17.0
16.0,6.0,1542,22/08/2015,Leicester,Tottenham,1.0,1.0,D,0.0,0.0,D,M Atkinson,13.0,19.0,2.0,6.0,7.0,14.0,2.0,7.0,1.0,4.0,0.0,0.0,2.63,3.6,2.75,EPLS201516,16.0,6.0
11.0,14.0,1543,22/08/2015,Man United,Newcastle,0.0,0.0,D,0.0,0.0,D,C Pawson,20.0,7.0,8.0,0.0,15.0,11.0,11.0,5.0,2.0,2.0,0.0,0.0,1.36,5.25,10.0,EPLS201516,11.0,14.0
32.0,28.0,1544,22/08/2015,Norwich,Stoke,1.0,1.0,D,1.0,1.0,D,M Dean,21.0,6.0,7.0,1.0,16.0,5.0,9.0,0.0,4.0,1.0,0.0,0.0,2.3,3.3,3.5,EPLS201516,32.0,28.0
29.0,30.0,1545,22/08/2015,Sunderland,Swansea,1.0,1.0,D,0.0,1.0,A,N Swarbrick,10.0,20.0,2.0,9.0,16.0,9.0,3.0,4.0,4.0,2.0,0.0,0.0,4.0,3.4,2.1,EPLS201516,29.0,30.0
4.0,21.0,1546,22/08/2015,West Ham,Bournemouth,3.0,4.0,A,0.0,2.0,A,J Moss,10.0,15.0,4.0,7.0,8.0,11.0,5.0,4.0,0.0,0.0,1.0,0.0,2.38,3.4,3.2,EPLS201516,4.0,21.0
9.0,20.0,1547,23/08/2015,Everton,Man City,0.0,2.0,A,0.0,0.0,D,A Taylor,10.0,16.0,1.0,9.0,5.0,7.0,8.0,7.0,0.0,3.0,0.0,0.0,5.0,4.0,1.73,EPLS201516,9.0,20.0
33.0,13.0,1548,23/08/2015,Watford,Southampton,0.0,0.0,D,0.0,0.0,D,A Marriner,13.0,14.0,0.0,5.0,10.0,11.0,5.0,2.0,0.0,2.0,0.0,0.0,2.8,3.3,2.75,EPLS201516,33.0,13.0
5.0,15.0,1549,23/08/2015,West Brom,Chelsea,2.0,3.0,A,1.0,3.0,A,M Clattenburg,15.0,15.0,6.0,5.0,9.0,12.0,8.0,7.0,2.0,1.0,0.0,1.0,6.5,4.0,1.62,EPLS201516,5.0,15.0
12.0,3.0,1550,24/08/2015,Arsenal,Liverpool,0.0,0.0,D,0.0,0.0,D,M Oliver,19.0,15.0,5.0,8.0,2.0,13.0,7.0,8.0,1.0,4.0,0.0,0.0,1.75,4.0,5.0,EPLS201516,12.0,3.0
17.0,29.0,1551,29/08/2015,Aston Villa,Sunderland,2.0,2.0,D,2.0,1.0,H,R Madley,21.0,7.0,6.0,3.0,10.0,14.0,5.0,4.0,2.0,1.0,0.0,0.0,1.91,3.5,4.75,EPLS201516,17.0,29.0
21.0,16.0,1552,29/08/2015,Bournemouth,Leicester,1.0,1.0,D,1.0,0.0,H,N Swarbrick,5.0,4.0,2.0,2.0,9.0,19.0,4.0,4.0,2.0,4.0,0.0,0.0,2.2,3.6,3.4,EPLS201516,21.0,16.0
15.0,2.0,1553,29/08/2015,Chelsea,Crystal Palace,1.0,2.0,A,0.0,0.0,D,C Pawson,26.0,13.0,9.0,6.0,9.0,15.0,7.0,7.0,1.0,1.0,0.0,0.0,1.36,5.0,11.0,EPLS201516,15.0,2.0
3.0,4.0,1554,29/08/2015,Liverpool,West Ham,0.0,3.0,A,0.0,2.0,A,K Friend,13.0,12.0,1.0,5.0,17.0,11.0,5.0,7.0,3.0,1.0,1.0,1.0,1.36,5.5,9.0,EPLS201516,3.0,4.0
20.0,33.0,1555,29/08/2015,Man City,Watford,2.0,0.0,H,0.0,0.0,D,M Clattenburg,18.0,7.0,5.0,0.0,9.0,12.0,9.0,3.0,1.0,2.0,0.0,0.0,1.2,8.0,15.0,EPLS201516,20.0,33.0
14.0,12.0,1556,29/08/2015,Newcastle,Arsenal,0.0,1.0,A,0.0,0.0,D,A Marriner,1.0,22.0,0.0,9.0,15.0,8.0,0.0,9.0,6.0,1.0,1.0,0.0,6.0,4.2,1.62,EPLS201516,14.0,12.0
28.0,5.0,1557,29/08/2015,Stoke,West Brom,0.0,1.0,A,0.0,1.0,A,M Oliver,13.0,15.0,5.0,5.0,4.0,9.0,6.0,5.0,1.0,4.0,2.0,0.0,1.95,3.4,4.5,EPLS201516,28.0,5.0
6.0,9.0,1558,29/08/2015,Tottenham,Everton,0.0,0.0,D,0.0,0.0,D,M Jones,20.0,8.0,6.0,3.0,20.0,9.0,6.0,2.0,4.0,1.0,0.0,0.0,2.0,3.5,4.2,EPLS201516,6.0,9.0
13.0,32.0,1559,30/08/2015,Southampton,Norwich,3.0,0.0,H,1.0,0.0,H,J Moss,23.0,6.0,8.0,1.0,4.0,12.0,6.0,4.0,0.0,0.0,0.0,1.0,2.05,3.5,4.0,EPLS201516,13.0,32.0
30.0,11.0,1560,30/08/2015,Swansea,Man United,2.0,1.0,H,0.0,0.0,D,M Atkinson,9.0,11.0,4.0,4.0,6.0,15.0,0.0,1.0,2.0,2.0,0.0,0.0,3.6,3.3,2.25,EPLS201516,30.0,11.0
12.0,28.0,1561,09/12/2015,Arsenal,Stoke,2.0,0.0,H,1.0,0.0,H,J Moss,29.0,9.0,12.0,4.0,6.0,13.0,13.0,1.0,1.0,1.0,0.0,0.0,1.29,6.0,12.0,EPLS201516,12.0,28.0
2.0,20.0,1562,09/12/2015,Crystal Palace,Man City,0.0,1.0,A,0.0,0.0,D,M Jones,10.0,21.0,2.0,7.0,13.0,13.0,4.0,4.0,2.0,3.0,0.0,0.0,5.5,4.2,1.67,EPLS201516,2.0,20.0
9.0,15.0,1563,09/12/2015,Everton,Chelsea,3.0,1.0,H,2.0,1.0,H,A Marriner,14.0,15.0,9.0,2.0,12.0,12.0,7.0,14.0,2.0,2.0,0.0,0.0,4.0,3.6,2.0,EPLS201516,9.0,15.0
11.0,3.0,1564,09/12/2015,Man United,Liverpool,3.0,1.0,H,0.0,0.0,D,M Oliver,9.0,8.0,3.0,4.0,6.0,11.0,4.0,4.0,1.0,2.0,0.0,0.0,2.0,3.4,4.33,EPLS201516,11.0,3.0
32.0,21.0,1565,09/12/2015,Norwich,Bournemouth,3.0,1.0,H,1.0,0.0,H,M Atkinson,12.0,7.0,4.0,2.0,10.0,11.0,4.0,4.0,2.0,3.0,0.0,0.0,2.4,3.4,3.2,EPLS201516,32.0,21.0
33.0,30.0,1566,09/12/2015,Watford,Swansea,1.0,0.0,H,0.0,0.0,D,R Madley,17.0,8.0,6.0,3.0,11.0,14.0,1.0,3.0,1.0,1.0,1.0,0.0,2.75,3.4,2.75,EPLS201516,33.0,30.0
5.0,13.0,1567,09/12/2015,West Brom,Southampton,0.0,0.0,D,0.0,0.0,D,S Attwell,8.0,14.0,1.0,4.0,5.0,5.0,4.0,5.0,1.0,0.0,0.0,0.0,3.2,3.2,2.5,EPLS201516,5.0,13.0
16.0,17.0,1568,13/09/2015,Leicester,Aston Villa,3.0,2.0,H,0.0,1.0,A,M Dean,21.0,11.0,6.0,4.0,8.0,13.0,4.0,5.0,2.0,1.0,0.0,0.0,1.91,3.75,4.33,EPLS201516,16.0,17.0
