HomeTeamId,AwayTeamId,MatchID,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,Season,homeTeamID,awayTeamID
11.0,1.0,761,16/08/2024,Man United,Fulham,1.0,0.0,H,0.0,0.0,D,R Jones,14.0,10.0,5.0,2.0,12.0,10.0,7.0,8.0,2.0,3.0,0.0,0.0,1.6,4.2,5.25,EPLS202425,11.0,1.0
24.0,3.0,762,17/08/2024,Ipswich,Liverpool,0.0,2.0,A,0.0,0.0,D,T Robinson,7.0,18.0,2.0,5.0,9.0,18.0,2.0,10.0,3.0,1.0,0.0,0.0,8.5,5.5,1.33,EPLS202425,24.0,3.0
12.0,18.0,763,17/08/2024,Arsenal,Wolves,2.0,0.0,H,1.0,0.0,H,J Gillett,18.0,9.0,6.0,3.0,17.0,14.0,8.0,2.0,2.0,2.0,0.0,0.0,1.18,7.5,13.0,EPLS202425,12.0,18.0
9.0,7.0,764,17/08/2024,Everton,Brighton,0.0,3.0,A,0.0,1.0,A,S Hooper,9.0,10.0,1.0,5.0,8.0,8.0,1.0,5.0,1.0,1.0,1.0,0.0,2.63,3.3,2.63,EPLS202425,9.0,7.0
14.0,13.0,765,17/08/2024,Newcastle,Southampton,1.0,0.0,H,1.0,0.0,H,C Pawson,3.0,19.0,1.0,4.0,15.0,16.0,3.0,12.0,2.0,4.0,1.0,0.0,1.36,5.25,8.0,EPLS202425,14.0,13.0
23.0,21.0,766,17/08/2024,Nott'm Forest,Bournemouth,1.0,1.0,D,1.0,0.0,H,M Oliver,14.0,13.0,8.0,4.0,17.0,8.0,2.0,6.0,1.0,3.0,0.0,0.0,2.45,3.5,2.8,EPLS202425,23.0,21.0
4.0,17.0,767,17/08/2024,West Ham,Aston Villa,1.0,2.0,A,1.0,1.0,D,T Harrington,14.0,15.0,3.0,3.0,18.0,11.0,5.0,3.0,1.0,2.0,0.0,0.0,2.45,3.6,2.75,EPLS202425,4.0,17.0
22.0,2.0,768,18/08/2024,Brentford,Crystal Palace,2.0,1.0,H,1.0,0.0,H,S Barrott,9.0,14.0,5.0,6.0,6.0,15.0,4.0,7.0,1.0,5.0,0.0,0.0,2.4,3.4,2.9,EPLS202425,22.0,2.0
15.0,20.0,769,18/08/2024,Chelsea,Man City,0.0,2.0,A,0.0,1.0,A,A Taylor,10.0,11.0,3.0,5.0,12.0,9.0,4.0,3.0,1.0,1.0,0.0,0.0,4.1,3.9,1.8,EPLS202425,15.0,20.0
16.0,6.0,770,19/08/2024,Leicester,Tottenham,1.0,1.0,D,0.0,1.0,A,C Kavanagh,7.0,15.0,3.0,7.0,11.0,12.0,2.0,13.0,1.0,1.0,0.0,0.0,5.0,4.33,1.62,EPLS202425,16.0,6.0
