HomeTeamId,AwayTeamId,MatchID,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,Season,homeTeamID,awayTeamID
25.0,18.0,1141,13/08/2011,Blackburn,Wolves,1.0,2.0,A,1.0,1.0,D,K Friend,16.0,13.0,8.0,4.0,14.0,10.0,12.0,6.0,4.0,2.0,0.0,0.0,2.2,3.2,3.5,EPLS201112,25.0,18.0
1.0,17.0,1142,13/08/2011,Fulham,Aston Villa,0.0,0.0,D,0.0,0.0,D,L Mason,13.0,7.0,9.0,1.0,10.0,18.0,2.0,3.0,2.0,4.0,0.0,0.0,2.2,3.2,3.5,EPLS201112,1.0,17.0
3.0,29.0,1143,13/08/2011,Liverpool,Sunderland,1.0,1.0,D,1.0,0.0,H,P Dowd,11.0,15.0,4.0,6.0,17.0,12.0,6.0,3.0,4.0,4.0,0.0,0.0,1.57,3.6,7.0,EPLS201112,3.0,29.0
14.0,12.0,1144,13/08/2011,Newcastle,Arsenal,0.0,0.0,D,0.0,0.0,D,P Walton,6.0,9.0,1.0,4.0,9.0,11.0,2.0,5.0,3.0,5.0,0.0,1.0,3.75,3.25,2.1,EPLS201112,14.0,12.0
26.0,31.0,1145,13/08/2011,QPR,Bolton,0.0,4.0,A,0.0,1.0,A,M Atkinson,13.0,13.0,7.0,7.0,9.0,16.0,3.0,2.0,1.0,2.0,1.0,0.0,2.4,3.25,3.0,EPLS201112,26.0,31.0
27.0,32.0,1146,13/08/2011,Wigan,Norwich,1.0,1.0,D,1.0,1.0,D,S Attwell,18.0,13.0,11.0,3.0,11.0,8.0,7.0,3.0,2.0,2.0,0.0,0.0,2.2,3.2,3.5,EPLS201112,27.0,32.0
28.0,15.0,1147,14/08/2011,Stoke,Chelsea,0.0,0.0,D,0.0,0.0,D,M Halsey,6.0,20.0,3.0,11.0,12.0,12.0,4.0,6.0,2.0,2.0,0.0,0.0,5.5,3.5,1.7,EPLS201112,28.0,15.0
5.0,11.0,1148,14/08/2011,West Brom,Man United,1.0,2.0,A,1.0,1.0,D,M Jones,14.0,11.0,8.0,5.0,16.0,9.0,6.0,5.0,3.0,2.0,0.0,0.0,6.5,4.0,1.53,EPLS201112,5.0,11.0
20.0,30.0,1149,15/08/2011,Man City,Swansea,4.0,0.0,H,0.0,0.0,D,M Dean,26.0,8.0,19.0,5.0,9.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,1.29,5.0,13.0,EPLS201112,20.0,30.0
12.0,3.0,1150,20/08/2011,Arsenal,Liverpool,0.0,2.0,A,0.0,0.0,D,M Atkinson,10.0,13.0,6.0,8.0,11.0,6.0,9.0,5.0,2.0,2.0,1.0,0.0,2.5,3.25,2.9,EPLS201112,12.0,3.0
17.0,25.0,1151,20/08/2011,Aston Villa,Blackburn,3.0,1.0,H,2.0,0.0,H,S Attwell,9.0,10.0,6.0,6.0,9.0,13.0,5.0,4.0,3.0,0.0,0.0,0.0,1.73,3.4,5.5,EPLS201112,17.0,25.0
15.0,5.0,1152,20/08/2011,Chelsea,West Brom,2.0,1.0,H,0.0,1.0,A,L Mason,22.0,6.0,12.0,4.0,12.0,8.0,7.0,4.0,2.0,4.0,0.0,0.0,1.3,5.5,10.0,EPLS201112,15.0,5.0
9.0,26.0,1153,20/08/2011,Everton,QPR,0.0,1.0,A,0.0,1.0,A,K Friend,14.0,4.0,7.0,3.0,12.0,9.0,2.0,1.0,1.0,1.0,0.0,0.0,1.53,3.8,7.0,EPLS201112,9.0,26.0
29.0,14.0,1154,20/08/2011,Sunderland,Newcastle,0.0,1.0,A,0.0,0.0,D,H Webb,15.0,12.0,5.0,10.0,17.0,7.0,7.0,6.0,3.0,3.0,1.0,0.0,2.2,3.25,3.4,EPLS201112,29.0,14.0
30.0,27.0,1155,20/08/2011,Swansea,Wigan,0.0,0.0,D,0.0,0.0,D,P Dowd,12.0,10.0,6.0,4.0,8.0,18.0,7.0,7.0,0.0,3.0,0.0,0.0,2.1,3.3,3.6,EPLS201112,30.0,27.0
31.0,20.0,1156,21/08/2011,Bolton,Man City,2.0,3.0,A,1.0,2.0,A,M Jones,6.0,17.0,4.0,9.0,19.0,14.0,7.0,8.0,2.0,0.0,0.0,0.0,4.75,3.5,1.8,EPLS201112,31.0,20.0
32.0,28.0,1157,21/08/2011,Norwich,Stoke,1.0,1.0,D,1.0,0.0,H,N Swarbrick,9.0,15.0,7.0,5.0,13.0,12.0,3.0,6.0,0.0,2.0,1.0,0.0,2.6,3.3,2.75,EPLS201112,32.0,28.0
18.0,1.0,1158,21/08/2011,Wolves,Fulham,2.0,0.0,H,2.0,0.0,H,M Dean,17.0,8.0,7.0,4.0,7.0,10.0,7.0,8.0,2.0,2.0,0.0,0.0,2.38,3.25,3.1,EPLS201112,18.0,1.0
11.0,6.0,1159,22/08/2011,Man United,Tottenham,3.0,0.0,H,0.0,0.0,D,L Probert,27.0,20.0,21.0,12.0,12.0,9.0,11.0,3.0,1.0,2.0,0.0,0.0,1.67,3.75,5.5,EPLS201112,11.0,6.0
17.0,18.0,1160,27/08/2011,Aston Villa,Wolves,0.0,0.0,D,0.0,0.0,D,M Atkinson,15.0,3.0,5.0,2.0,10.0,9.0,11.0,8.0,1.0,3.0,0.0,0.0,2.1,3.25,3.75,EPLS201112,17.0,18.0
25.0,9.0,1161,27/08/2011,Blackburn,Everton,0.0,1.0,A,0.0,0.0,D,L Mason,14.0,9.0,6.0,4.0,17.0,13.0,5.0,4.0,5.0,2.0,0.0,0.0,3.3,3.25,2.25,EPLS201112,25.0,9.0
15.0,32.0,1162,27/08/2011,Chelsea,Norwich,3.0,1.0,H,1.0,0.0,H,M Jones,16.0,9.0,8.0,6.0,17.0,14.0,8.0,6.0,2.0,2.0,0.0,1.0,1.2,6.5,15.0,EPLS201112,15.0,32.0
3.0,31.0,1163,27/08/2011,Liverpool,Bolton,3.0,1.0,H,1.0,0.0,H,L Probert,17.0,7.0,9.0,4.0,5.0,7.0,12.0,6.0,0.0,2.0,0.0,0.0,1.4,4.5,8.5,EPLS201112,3.0,31.0
30.0,29.0,1164,27/08/2011,Swansea,Sunderland,0.0,0.0,D,0.0,0.0,D,M Halsey,15.0,12.0,6.0,8.0,7.0,10.0,7.0,4.0,1.0,1.0,0.0,0.0,2.38,3.3,3.0,EPLS201112,30.0,29.0
