HomeTeamId,AwayTeamId,MatchID,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,Season,homeTeamID,awayTeamID
12.0,29.0,5002,18/08/2012,Arsenal,Sunderland,0.0,0.0,D,0.0,0.0,D,C Foy,14.0,3.0,4.0,2.0,12.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.4,4.5,8.5,EPLS201213,12.0,29.0
1.0,32.0,5003,18/08/2012,Fulham,Norwich,5.0,0.0,H,2.0,0.0,H,M Oliver,11.0,4.0,9.0,2.0,12.0,11.0,6.0,3.0,0.0,0.0,0.0,0.0,1.8,3.6,4.5,EPLS201213,1.0,32.0
14.0,6.0,5004,18/08/2012,Newcastle,Tottenham,2.0,1.0,H,0.0,0.0,D,M Atkinson,6.0,12.0,4.0,6.0,12.0,8.0,3.0,5.0,2.0,2.0,0.0,0.0,2.5,3.4,2.75,EPLS201213,14.0,6.0
26.0,30.0,5005,18/08/2012,QPR,Swansea,0.0,5.0,A,0.0,1.0,A,L Probert,20.0,12.0,11.0,8.0,11.0,14.0,5.0,3.0,2.0,2.0,0.0,0.0,2.0,3.4,3.8,EPLS201213,26.0,30.0
40.0,28.0,5006,18/08/2012,Reading,Stoke,1.0,1.0,D,0.0,1.0,A,K Friend,9.0,6.0,3.0,3.0,9.0,14.0,4.0,3.0,2.0,4.0,0.0,1.0,2.38,3.25,3.1,EPLS201213,40.0,28.0
5.0,3.0,5007,18/08/2012,West Brom,Liverpool,3.0,0.0,H,1.0,0.0,H,P Dowd,15.0,14.0,10.0,7.0,10.0,11.0,7.0,3.0,1.0,4.0,0.0,1.0,4.2,3.5,1.91,EPLS201213,5.0,3.0
4.0,17.0,5008,18/08/2012,West Ham,Aston Villa,1.0,0.0,H,1.0,0.0,H,M Dean,8.0,10.0,4.0,6.0,17.0,8.0,6.0,4.0,0.0,1.0,0.0,0.0,2.2,3.3,3.4,EPLS201213,4.0,17.0
20.0,13.0,5009,19/08/2012,Man City,Southampton,3.0,2.0,H,1.0,0.0,H,H Webb,20.0,9.0,15.0,6.0,4.0,6.0,7.0,3.0,1.0,2.0,0.0,0.0,1.17,7.0,17.0,EPLS201213,20.0,13.0
27.0,15.0,5010,19/08/2012,Wigan,Chelsea,0.0,2.0,A,0.0,2.0,A,M Jones,12.0,5.0,4.0,3.0,16.0,11.0,7.0,1.0,2.0,2.0,0.0,0.0,6.0,3.75,1.62,EPLS201213,27.0,15.0
9.0,11.0,5011,20/08/2012,Everton,Man United,1.0,0.0,H,0.0,0.0,D,A Marriner,16.0,12.0,7.0,7.0,12.0,11.0,6.0,8.0,1.0,2.0,0.0,0.0,4.33,3.6,1.83,EPLS201213,9.0,11.0
15.0,40.0,5012,22/08/2012,Chelsea,Reading,4.0,2.0,H,1.0,2.0,A,L Mason,23.0,7.0,11.0,5.0,11.0,14.0,1.0,5.0,0.0,2.0,0.0,0.0,1.25,5.5,13.0,EPLS201213,15.0,40.0
17.0,9.0,5013,25/08/2012,Aston Villa,Everton,1.0,3.0,A,0.0,3.0,A,M Oliver,7.0,19.0,3.0,11.0,10.0,7.0,1.0,9.0,1.0,0.0,1.0,0.0,2.9,3.4,2.4,EPLS201213,17.0,9.0
15.0,14.0,5014,25/08/2012,Chelsea,Newcastle,2.0,0.0,H,2.0,0.0,H,P Dowd,11.0,11.0,6.0,5.0,8.0,10.0,2.0,3.0,1.0,0.0,0.0,0.0,1.5,4.33,6.5,EPLS201213,15.0,14.0
11.0,1.0,5015,25/08/2012,Man United,Fulham,3.0,2.0,H,3.0,1.0,H,K Friend,20.0,14.0,11.0,11.0,12.0,7.0,8.0,8.0,0.0,1.0,0.0,0.0,1.29,5.5,11.0,EPLS201213,11.0,1.0
32.0,26.0,5016,25/08/2012,Norwich,QPR,1.0,1.0,D,1.0,1.0,D,M Clattenburg,13.0,6.0,4.0,4.0,15.0,14.0,6.0,2.0,0.0,2.0,0.0,0.0,2.25,3.4,3.2,EPLS201213,32.0,26.0
13.0,27.0,5017,25/08/2012,Southampton,Wigan,0.0,2.0,A,0.0,0.0,D,A Taylor,14.0,12.0,9.0,8.0,11.0,9.0,10.0,3.0,0.0,0.0,0.0,0.0,2.1,3.4,3.5,EPLS201213,13.0,27.0
30.0,4.0,5018,25/08/2012,Swansea,West Ham,3.0,0.0,H,2.0,0.0,H,M Atkinson,10.0,7.0,7.0,6.0,13.0,17.0,5.0,4.0,2.0,4.0,0.0,0.0,2.1,3.3,3.6,EPLS201213,30.0,4.0
6.0,5.0,5019,25/08/2012,Tottenham,West Brom,1.0,1.0,D,0.0,0.0,D,M Dean,18.0,10.0,10.0,5.0,8.0,7.0,7.0,5.0,1.0,2.0,0.0,0.0,1.5,4.33,6.5,EPLS201213,6.0,5.0
3.0,20.0,5020,26/08/2012,Liverpool,Man City,2.0,2.0,D,1.0,0.0,H,A Marriner,15.0,11.0,8.0,5.0,10.0,7.0,4.0,4.0,1.0,0.0,0.0,0.0,3.1,3.4,2.3,EPLS201213,3.0,20.0
28.0,12.0,5021,26/08/2012,Stoke,Arsenal,0.0,0.0,D,0.0,0.0,D,L Mason,7.0,16.0,4.0,6.0,9.0,9.0,0.0,11.0,2.0,0.0,0.0,0.0,3.5,3.4,2.1,EPLS201213,28.0,12.0
20.0,26.0,5022,09/01/2012,Man City,QPR,3.0,1.0,H,1.0,0.0,H,C Foy,19.0,9.0,12.0,5.0,12.0,3.0,8.0,3.0,2.0,1.0,0.0,0.0,1.18,7.0,15.0,EPLS201213,20.0,26.0
30.0,29.0,5023,09/01/2012,Swansea,Sunderland,2.0,2.0,D,1.0,2.0,A,R East,14.0,4.0,10.0,3.0,11.0,7.0,8.0,0.0,1.0,1.0,1.0,0.0,2.2,3.3,3.4,EPLS201213,30.0,29.0
6.0,32.0,5024,09/01/2012,Tottenham,Norwich,1.0,1.0,D,0.0,0.0,D,M Halsey,15.0,10.0,9.0,4.0,7.0,12.0,4.0,2.0,1.0,0.0,1.0,0.0,1.36,5.0,8.5,EPLS201213,6.0,32.0
5.0,9.0,5025,09/01/2012,West Brom,Everton,2.0,0.0,H,0.0,0.0,D,J Moss,14.0,12.0,8.0,5.0,11.0,15.0,6.0,3.0,1.0,4.0,0.0,0.0,3.0,3.3,2.38,EPLS201213,5.0,9.0
4.0,1.0,5026,09/01/2012,West Ham,Fulham,3.0,0.0,H,3.0,0.0,H,A Taylor,17.0,14.0,12.0,13.0,12.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,2.5,3.25,2.88,EPLS201213,4.0,1.0
27.0,28.0,5027,09/01/2012,Wigan,Stoke,2.0,2.0,D,1.0,1.0,D,M Atkinson,9.0,16.0,5.0,8.0,13.0,11.0,2.0,1.0,1.0,2.0,0.0,0.0,2.25,3.25,3.3,EPLS201213,27.0,28.0
3.0,12.0,5028,09/02/2012,Liverpool,Arsenal,0.0,2.0,A,0.0,1.0,A,H Webb,17.0,11.0,8.0,7.0,12.0,7.0,10.0,2.0,2.0,2.0,0.0,0.0,2.0,3.5,3.75,EPLS201213,3.0,12.0
14.0,17.0,5029,09/02/2012,Newcastle,Aston Villa,1.0,1.0,D,0.0,1.0,A,L Probert,16.0,13.0,6.0,9.0,6.0,20.0,10.0,6.0,1.0,4.0,0.0,0.0,1.62,3.75,6.0,EPLS201213,14.0,17.0
13.0,11.0,5030,09/02/2012,Southampton,Man United,2.0,3.0,A,1.0,1.0,D,M Dean,15.0,18.0,8.0,9.0,9.0,4.0,4.0,7.0,1.0,0.0,0.0,0.0,6.0,4.2,1.53,EPLS201213,13.0,11.0
12.0,13.0,5031,15/09/2012,Arsenal,Southampton,6.0,1.0,H,4.0,1.0,H,K Friend,20.0,9.0,12.0,4.0,4.0,7.0,8.0,3.0,0.0,0.0,0.0,0.0,1.36,5.0,8.5,EPLS201213,12.0,13.0
17.0,30.0,5032,15/09/2012,Aston Villa,Swansea,2.0,0.0,H,1.0,0.0,H,L Mason,17.0,10.0,13.0,5.0,11.0,4.0,11.0,5.0,3.0,1.0,0.0,0.0,2.38,3.25,3.1,EPLS201213,17.0,30.0
1.0,5.0,5033,15/09/2012,Fulham,West Brom,3.0,0.0,H,2.0,0.0,H,R East,23.0,10.0,14.0,8.0,6.0,10.0,5.0,4.0,0.0,0.0,0.0,1.0,2.1,3.4,3.5,EPLS201213,1.0,5.0
11.0,27.0,5034,15/09/2012,Man United,Wigan,4.0,0.0,H,0.0,0.0,D,M Oliver,17.0,8.0,10.0,4.0,10.0,14.0,5.0,5.0,2.0,2.0,0.0,0.0,1.25,6.0,12.0,EPLS201213,11.0,27.0
32.0,4.0,5035,15/09/2012,Norwich,West Ham,0.0,0.0,D,0.0,0.0,D,C Foy,20.0,9.0,14.0,4.0,10.0,12.0,8.0,5.0,0.0,1.0,0.0,0.0,2.38,3.4,3.0,EPLS201213,32.0,4.0
