HomeTeamId,AwayTeamId,MatchID,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,Season,homeTeamID,awayTeamID
12.0,2.0,3861,16/08/2014,Arsenal,Crystal Palace,2.0,1.0,H,1.0,1.0,D,J Moss,14.0,4.0,6.0,2.0,13.0,19.0,9.0,3.0,2.0,2.0,0.0,1.0,1.25,6.5,15.0,EPLS201415,12.0,2.0
16.0,9.0,3862,16/08/2014,Leicester,Everton,2.0,2.0,D,1.0,2.0,A,M Jones,11.0,13.0,3.0,3.0,16.0,10.0,3.0,6.0,1.0,1.0,0.0,0.0,3.2,3.4,2.4,EPLS201415,16.0,9.0
11.0,30.0,3863,16/08/2014,Man United,Swansea,1.0,2.0,A,0.0,1.0,A,M Dean,14.0,5.0,5.0,4.0,14.0,20.0,4.0,0.0,2.0,4.0,0.0,0.0,1.36,5.0,11.0,EPLS201415,11.0,30.0
26.0,34.0,3864,16/08/2014,QPR,Hull,0.0,1.0,A,0.0,0.0,D,C Pawson,19.0,11.0,6.0,4.0,10.0,10.0,8.0,9.0,1.0,2.0,0.0,0.0,2.5,3.3,3.1,EPLS201415,26.0,34.0
28.0,17.0,3865,16/08/2014,Stoke,Aston Villa,0.0,1.0,A,0.0,0.0,D,A Taylor,12.0,7.0,2.0,2.0,14.0,9.0,2.0,8.0,0.0,3.0,0.0,0.0,1.95,3.5,4.5,EPLS201415,28.0,17.0
5.0,29.0,3866,16/08/2014,West Brom,Sunderland,2.0,2.0,D,1.0,1.0,D,N Swarbrick,10.0,7.0,5.0,2.0,18.0,9.0,6.0,3.0,3.0,1.0,0.0,0.0,2.25,3.4,3.5,EPLS201415,5.0,29.0
4.0,6.0,3867,16/08/2014,West Ham,Tottenham,0.0,1.0,A,0.0,0.0,D,C Foy,18.0,10.0,4.0,4.0,12.0,10.0,8.0,5.0,1.0,0.0,1.0,1.0,3.8,3.6,2.05,EPLS201415,4.0,6.0
3.0,13.0,3868,17/08/2014,Liverpool,Southampton,2.0,1.0,H,1.0,0.0,H,M Clattenburg,12.0,12.0,5.0,6.0,8.0,11.0,2.0,6.0,1.0,2.0,0.0,0.0,1.33,5.75,10.0,EPLS201415,3.0,13.0
14.0,20.0,3869,17/08/2014,Newcastle,Man City,0.0,2.0,A,0.0,1.0,A,M Atkinson,12.0,13.0,0.0,5.0,8.0,11.0,3.0,3.0,1.0,5.0,0.0,0.0,5.25,4.33,1.67,EPLS201415,14.0,20.0
19.0,15.0,3870,18/08/2014,Burnley,Chelsea,1.0,3.0,A,1.0,3.0,A,M Oliver,9.0,11.0,2.0,3.0,6.0,7.0,4.0,3.0,1.0,1.0,0.0,0.0,9.0,5.0,1.4,EPLS201415,19.0,15.0
17.0,14.0,3871,23/08/2014,Aston Villa,Newcastle,0.0,0.0,D,0.0,0.0,D,M Dean,9.0,11.0,0.0,4.0,11.0,8.0,7.0,7.0,4.0,0.0,0.0,1.0,2.5,3.4,3.0,EPLS201415,17.0,14.0
15.0,16.0,3872,23/08/2014,Chelsea,Leicester,2.0,0.0,H,0.0,0.0,D,L Mason,27.0,6.0,10.0,4.0,11.0,11.0,8.0,7.0,0.0,1.0,0.0,0.0,1.2,7.5,17.0,EPLS201415,15.0,16.0
2.0,4.0,3873,23/08/2014,Crystal Palace,West Ham,1.0,3.0,A,0.0,2.0,A,M Clattenburg,9.0,17.0,4.0,8.0,14.0,11.0,6.0,9.0,1.0,3.0,0.0,0.0,2.5,3.3,3.1,EPLS201415,2.0,4.0
9.0,12.0,3874,23/08/2014,Everton,Arsenal,2.0,2.0,D,2.0,0.0,H,K Friend,8.0,13.0,2.0,3.0,10.0,18.0,3.0,3.0,1.0,4.0,0.0,0.0,2.8,3.4,2.7,EPLS201415,9.0,12.0
13.0,5.0,3875,23/08/2014,Southampton,West Brom,0.0,0.0,D,0.0,0.0,D,R East,8.0,8.0,2.0,2.0,14.0,15.0,1.0,5.0,1.0,2.0,0.0,0.0,1.85,3.7,4.75,EPLS201415,13.0,5.0
30.0,19.0,3876,23/08/2014,Swansea,Burnley,1.0,0.0,H,1.0,0.0,H,C Pawson,10.0,12.0,5.0,1.0,14.0,13.0,2.0,3.0,2.0,1.0,0.0,0.0,1.65,4.0,6.0,EPLS201415,30.0,19.0
34.0,28.0,3877,24/08/2014,Hull,Stoke,1.0,1.0,D,1.0,0.0,H,J Moss,9.0,19.0,2.0,3.0,10.0,10.0,4.0,5.0,1.0,3.0,1.0,0.0,2.5,3.25,3.2,EPLS201415,34.0,28.0
29.0,11.0,3878,24/08/2014,Sunderland,Man United,1.0,1.0,D,1.0,1.0,D,M Atkinson,11.0,10.0,3.0,3.0,10.0,15.0,4.0,4.0,0.0,2.0,0.0,0.0,5.0,4.0,1.75,EPLS201415,29.0,11.0
6.0,26.0,3879,24/08/2014,Tottenham,QPR,4.0,0.0,H,3.0,0.0,H,A Taylor,18.0,9.0,5.0,1.0,12.0,6.0,7.0,6.0,0.0,1.0,0.0,0.0,1.45,4.75,8.0,EPLS201415,6.0,26.0
20.0,3.0,3880,25/08/2014,Man City,Liverpool,3.0,1.0,H,1.0,0.0,H,M Oliver,9.0,11.0,4.0,3.0,13.0,7.0,6.0,7.0,1.0,1.0,0.0,0.0,1.85,4.0,4.33,EPLS201415,20.0,3.0
19.0,11.0,3881,30/08/2014,Burnley,Man United,0.0,0.0,D,0.0,0.0,D,C Foy,9.0,7.0,3.0,2.0,10.0,14.0,3.0,6.0,2.0,2.0,0.0,0.0,6.0,4.2,1.62,EPLS201415,19.0,11.0
9.0,15.0,3882,30/08/2014,Everton,Chelsea,3.0,6.0,A,1.0,2.0,A,J Moss,17.0,12.0,7.0,8.0,7.0,16.0,8.0,2.0,1.0,3.0,0.0,0.0,3.75,3.3,2.2,EPLS201415,9.0,15.0
20.0,28.0,3883,30/08/2014,Man City,Stoke,0.0,1.0,A,0.0,0.0,D,L Mason,16.0,7.0,2.0,2.0,14.0,5.0,11.0,4.0,2.0,1.0,0.0,0.0,1.18,8.0,18.0,EPLS201415,20.0,28.0
14.0,2.0,3884,30/08/2014,Newcastle,Crystal Palace,3.0,3.0,D,1.0,1.0,D,M Jones,18.0,12.0,4.0,7.0,12.0,19.0,11.0,4.0,1.0,3.0,0.0,0.0,1.75,3.75,5.25,EPLS201415,14.0,2.0
26.0,29.0,3885,30/08/2014,QPR,Sunderland,1.0,0.0,H,1.0,0.0,H,R Madley,18.0,16.0,5.0,6.0,8.0,9.0,4.0,6.0,1.0,2.0,0.0,0.0,2.4,3.25,3.3,EPLS201415,26.0,29.0
30.0,5.0,3886,30/08/2014,Swansea,West Brom,3.0,0.0,H,2.0,0.0,H,P Tierney,15.0,16.0,8.0,2.0,10.0,8.0,0.0,7.0,1.0,2.0,0.0,0.0,1.85,3.6,4.75,EPLS201415,30.0,5.0
4.0,13.0,3887,30/08/2014,West Ham,Southampton,1.0,3.0,A,1.0,1.0,D,M Dean,4.0,18.0,2.0,8.0,11.0,13.0,2.0,9.0,2.0,1.0,0.0,0.0,2.8,3.4,2.7,EPLS201415,4.0,13.0
17.0,34.0,3888,31/08/2014,Aston Villa,Hull,2.0,1.0,H,2.0,0.0,H,M Clattenburg,11.0,9.0,4.0,3.0,9.0,10.0,3.0,7.0,1.0,4.0,0.0,0.0,2.3,3.3,3.5,EPLS201415,17.0,34.0
16.0,12.0,3889,31/08/2014,Leicester,Arsenal,1.0,1.0,D,1.0,1.0,D,A Taylor,9.0,24.0,3.0,6.0,14.0,6.0,5.0,10.0,3.0,1.0,0.0,0.0,4.75,3.75,1.83,EPLS201415,16.0,12.0
6.0,3.0,3890,31/08/2014,Tottenham,Liverpool,0.0,3.0,A,0.0,1.0,A,P Dowd,7.0,17.0,1.0,8.0,14.0,11.0,7.0,3.0,0.0,4.0,0.0,0.0,2.7,3.5,2.7,EPLS201415,6.0,3.0
12.0,20.0,3891,13/09/2014,Arsenal,Man City,2.0,2.0,D,0.0,1.0,A,M Clattenburg,15.0,15.0,6.0,8.0,11.0,15.0,0.0,3.0,3.0,4.0,0.0,0.0,3.0,3.4,2.5,EPLS201415,12.0,20.0
15.0,30.0,3892,13/09/2014,Chelsea,Swansea,4.0,2.0,H,1.0,1.0,D,K Friend,29.0,11.0,9.0,2.0,12.0,11.0,7.0,4.0,0.0,3.0,0.0,0.0,1.3,5.75,12.0,EPLS201415,15.0,30.0
2.0,19.0,3893,13/09/2014,Crystal Palace,Burnley,0.0,0.0,D,0.0,0.0,D,M Dean,14.0,11.0,3.0,3.0,12.0,10.0,5.0,5.0,2.0,3.0,0.0,0.0,2.25,3.3,3.6,EPLS201415,2.0,19.0
3.0,17.0,3894,13/09/2014,Liverpool,Aston Villa,0.0,1.0,A,0.0,1.0,A,L Mason,18.0,5.0,1.0,1.0,9.0,10.0,7.0,6.0,2.0,1.0,0.0,0.0,1.3,6.0,11.0,EPLS201415,3.0,17.0
13.0,14.0,3895,13/09/2014,Southampton,Newcastle,4.0,0.0,H,2.0,0.0,H,C Foy,10.0,9.0,7.0,4.0,15.0,7.0,5.0,5.0,0.0,2.0,0.0,0.0,1.8,3.75,5.0,EPLS201415,13.0,14.0
28.0,16.0,3896,13/09/2014,Stoke,Leicester,0.0,1.0,A,0.0,0.0,D,M Oliver,24.0,8.0,4.0,1.0,8.0,15.0,13.0,3.0,3.0,0.0,0.0,0.0,2.1,3.4,4.0,EPLS201415,28.0,16.0
29.0,6.0,3897,13/09/2014,Sunderland,Tottenham,2.0,2.0,D,1.0,1.0,D,C Pawson,6.0,15.0,1.0,6.0,10.0,13.0,5.0,5.0,5.0,1.0,0.0,0.0,3.6,3.5,2.15,EPLS201415,29.0,6.0
5.0,9.0,3898,13/09/2014,West Brom,Everton,0.0,2.0,A,0.0,1.0,A,A Taylor,11.0,11.0,1.0,4.0,12.0,8.0,9.0,1.0,2.0,3.0,0.0,0.0,3.5,3.5,2.2,EPLS201415,5.0,9.0
11.0,26.0,3899,14/09/2014,Man United,QPR,4.0,0.0,H,3.0,0.0,H,P Dowd,19.0,9.0,9.0,2.0,11.0,8.0,3.0,1.0,1.0,0.0,0.0,0.0,1.29,6.25,12.0,EPLS201415,11.0,26.0
34.0,4.0,3900,15/09/2014,Hull,West Ham,2.0,2.0,D,1.0,0.0,H,M Atkinson,11.0,16.0,6.0,4.0,12.0,7.0,3.0,10.0,3.0,1.0,0.0,0.0,2.15,3.4,3.75,EPLS201415,34.0,4.0
17.0,12.0,3901,20/09/2014,Aston Villa,Arsenal,0.0,3.0,A,0.0,3.0,A,M Jones,6.0,9.0,2.0,3.0,11.0,9.0,5.0,5.0,1.0,3.0,0.0,0.0,4.75,3.6,1.85,EPLS201415,17.0,12.0
19.0,29.0,3902,20/09/2014,Burnley,Sunderland,0.0,0.0,D,0.0,0.0,D,A Taylor,17.0,14.0,6.0,6.0,14.0,14.0,5.0,1.0,1.0,2.0,0.0,0.0,2.5,3.3,3.1,EPLS201415,19.0,29.0
14.0,34.0,3903,20/09/2014,Newcastle,Hull,2.0,2.0,D,0.0,0.0,D,N Swarbrick,25.0,10.0,7.0,3.0,11.0,11.0,4.0,2.0,4.0,2.0,0.0,0.0,2.2,3.3,3.75,EPLS201415,14.0,34.0
26.0,28.0,3904,20/09/2014,QPR,Stoke,2.0,2.0,D,1.0,1.0,D,M Atkinson,21.0,8.0,5.0,4.0,6.0,15.0,10.0,1.0,2.0,4.0,0.0,0.0,2.8,3.25,2.8,EPLS201415,26.0,28.0
30.0,13.0,3905,20/09/2014,Swansea,Southampton,0.0,1.0,A,0.0,0.0,D,J Moss,5.0,11.0,2.0,4.0,11.0,15.0,2.0,4.0,0.0,4.0,1.0,0.0,2.5,3.3,3.1,EPLS201415,30.0,13.0
4.0,3.0,3906,20/09/2014,West Ham,Liverpool,3.0,1.0,H,2.0,1.0,H,C Pawson,13.0,11.0,7.0,5.0,16.0,11.0,7.0,5.0,4.0,1.0,0.0,0.0,4.5,3.8,1.85,EPLS201415,4.0,3.0
9.0,2.0,3907,21/09/2014,Everton,Crystal Palace,2.0,3.0,A,1.0,1.0,D,M Oliver,17.0,10.0,6.0,3.0,8.0,13.0,7.0,1.0,2.0,2.0,0.0,0.0,1.4,5.0,9.0,EPLS201415,9.0,2.0
16.0,11.0,3908,21/09/2014,Leicester,Man United,5.0,3.0,H,1.0,2.0,A,M Clattenburg,15.0,16.0,5.0,5.0,11.0,9.0,2.0,4.0,1.0,1.0,0.0,1.0,5.5,4.2,1.67,EPLS201415,16.0,11.0
20.0,15.0,3909,21/09/2014,Man City,Chelsea,1.0,1.0,D,0.0,0.0,D,M Dean,16.0,6.0,4.0,2.0,16.0,12.0,14.0,2.0,3.0,4.0,1.0,0.0,2.38,3.5,3.1,EPLS201415,20.0,15.0
6.0,5.0,3910,21/09/2014,Tottenham,West Brom,0.0,1.0,A,0.0,0.0,D,K Friend,7.0,10.0,1.0,4.0,12.0,7.0,9.0,7.0,2.0,2.0,0.0,0.0,1.53,4.33,7.0,EPLS201415,6.0,5.0
12.0,6.0,3911,27/09/2014,Arsenal,Tottenham,1.0,1.0,D,0.0,0.0,D,M Oliver,16.0,6.0,6.0,4.0,7.0,16.0,15.0,5.0,3.0,6.0,0.0,0.0,1.75,3.9,5.0,EPLS201415,12.0,6.0
15.0,17.0,3912,27/09/2014,Chelsea,Aston Villa,3.0,0.0,H,1.0,0.0,H,P Dowd,17.0,7.0,8.0,1.0,11.0,9.0,9.0,2.0,2.0,2.0,0.0,0.0,1.22,7.0,16.0,EPLS201415,15.0,17.0
2.0,16.0,3913,27/09/2014,Crystal Palace,Leicester,2.0,0.0,H,0.0,0.0,D,K Stroud,16.0,7.0,6.0,1.0,14.0,9.0,6.0,6.0,0.0,2.0,0.0,0.0,2.63,3.4,2.88,EPLS201415,2.0,16.0
34.0,20.0,3914,27/09/2014,Hull,Man City,2.0,4.0,A,2.0,2.0,D,A Taylor,10.0,20.0,5.0,6.0,10.0,6.0,3.0,8.0,0.0,2.0,0.0,0.0,6.5,4.2,1.57,EPLS201415,34.0,20.0
3.0,9.0,3915,27/09/2014,Liverpool,Everton,1.0,1.0,D,0.0,0.0,D,M Atkinson,24.0,11.0,8.0,5.0,8.0,9.0,8.0,2.0,2.0,1.0,0.0,0.0,1.91,3.75,4.33,EPLS201415,3.0,9.0
